person_id,person_type,club_id,relationship,interest_signal,signal_strength,club_role,years_active
A26-103612,Applicant,CLB-09,INTERESTED_IN,Portal Click,Explicit,,
A26-104208,Applicant,CLB-22,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-104208,Applicant,CLB-38,INTERESTED_IN,Portal Click,Explicit,,
A26-104208,Applicant,CLB-07,INTERESTED_IN,Portal Click,Explicit,,
A26-107679,Applicant,CLB-22,INTERESTED_IN,Info Session Topic,Explicit,,
A26-107679,Applicant,CLB-21,INTERESTED_IN,Essay Mention,Passive,,
A26-107679,Applicant,CLB-15,INTERESTED_IN,Info Session Topic,Explicit,,
A26-107679,Applicant,CLB-06,INTERESTED_IN,Counsellor Note,Sustained,,
A26-105535,Applicant,CLB-12,INTERESTED_IN,Portal Click,Passive,,
A26-105535,Applicant,CLB-44,INTERESTED_IN,Application Checkbox,Passive,,
A26-105535,Applicant,CLB-14,INTERESTED_IN,Portal Click,Explicit,,
A26-105535,Applicant,CLB-19,INTERESTED_IN,Application Checkbox,Passive,,
A26-104850,Applicant,CLB-32,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-104850,Applicant,CLB-31,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-105927,Applicant,CLB-17,INTERESTED_IN,Info Session Topic,Explicit,,
A26-105927,Applicant,CLB-11,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-105927,Applicant,CLB-01,INTERESTED_IN,Portal Click,Passive,,
A26-104087,Applicant,CLB-37,INTERESTED_IN,Info Session Topic,Explicit,,
A26-104087,Applicant,CLB-06,INTERESTED_IN,Essay Mention,Explicit,,
A26-102006,Applicant,CLB-25,INTERESTED_IN,Counsellor Note,Explicit,,
A26-105513,Applicant,CLB-14,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-105513,Applicant,CLB-28,INTERESTED_IN,Portal Click,Passive,,
A26-107382,Applicant,CLB-15,INTERESTED_IN,Info Session Topic,Explicit,,
A26-107382,Applicant,CLB-11,INTERESTED_IN,Info Session Topic,Explicit,,
A26-107382,Applicant,CLB-29,INTERESTED_IN,Application Checkbox,Sustained,,
A26-104073,Applicant,CLB-41,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-101768,Applicant,CLB-28,INTERESTED_IN,Info Session Topic,Sustained,,
A26-101768,Applicant,CLB-07,INTERESTED_IN,Essay Mention,Explicit,,
A26-105942,Applicant,CLB-01,INTERESTED_IN,Application Checkbox,Explicit,,
A26-105942,Applicant,CLB-23,INTERESTED_IN,Portal Click,Passive,,
A26-104675,Applicant,CLB-44,INTERESTED_IN,Application Checkbox,Passive,,
A26-104675,Applicant,CLB-01,INTERESTED_IN,Info Session Topic,Passive,,
A26-104675,Applicant,CLB-32,INTERESTED_IN,Portal Click,Passive,,
A26-101307,Applicant,CLB-33,INTERESTED_IN,Portal Click,Passive,,
A26-101307,Applicant,CLB-17,INTERESTED_IN,Info Session Topic,Sustained,,
A26-103674,Applicant,CLB-09,INTERESTED_IN,Counsellor Note,Sustained,,
A26-103674,Applicant,CLB-15,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-101658,Applicant,CLB-41,INTERESTED_IN,Application Checkbox,Passive,,
A26-101658,Applicant,CLB-17,INTERESTED_IN,Portal Click,Passive,,
A26-105171,Applicant,CLB-17,INTERESTED_IN,Application Checkbox,Sustained,,
A26-105171,Applicant,CLB-39,INTERESTED_IN,Application Checkbox,Passive,,
A26-105171,Applicant,CLB-38,INTERESTED_IN,Application Checkbox,Explicit,,
A26-104382,Applicant,CLB-15,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-104382,Applicant,CLB-14,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-104382,Applicant,CLB-39,INTERESTED_IN,Portal Click,Passive,,
A26-106872,Applicant,CLB-40,INTERESTED_IN,Application Checkbox,Passive,,
A26-106872,Applicant,CLB-27,INTERESTED_IN,Application Checkbox,Passive,,
A26-106872,Applicant,CLB-05,INTERESTED_IN,Counsellor Note,Explicit,,
A26-105226,Applicant,CLB-25,INTERESTED_IN,Portal Click,Explicit,,
A26-105226,Applicant,CLB-39,INTERESTED_IN,Info Session Topic,Explicit,,
A26-105784,Applicant,CLB-03,INTERESTED_IN,Info Session Topic,Explicit,,
A26-105784,Applicant,CLB-08,INTERESTED_IN,Portal Click,Explicit,,
A26-106483,Applicant,CLB-05,INTERESTED_IN,Info Session Topic,Passive,,
A26-103084,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Passive,,
A26-103084,Applicant,CLB-41,INTERESTED_IN,Application Checkbox,Passive,,
A26-107850,Applicant,CLB-08,INTERESTED_IN,Application Checkbox,Passive,,
A26-107850,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Explicit,,
A26-107850,Applicant,CLB-23,INTERESTED_IN,Essay Mention,Explicit,,
A26-107098,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Passive,,
A26-106369,Applicant,CLB-05,INTERESTED_IN,Application Checkbox,Sustained,,
A26-106369,Applicant,CLB-37,INTERESTED_IN,Application Checkbox,Passive,,
A26-106369,Applicant,CLB-08,INTERESTED_IN,Portal Click,Sustained,,
A26-102774,Applicant,CLB-23,INTERESTED_IN,Portal Click,Passive,,
A26-102302,Applicant,CLB-15,INTERESTED_IN,Portal Click,Passive,,
A26-102302,Applicant,CLB-40,INTERESTED_IN,Info Session Topic,Explicit,,
A26-106345,Applicant,CLB-39,INTERESTED_IN,Application Checkbox,Passive,,
A26-106345,Applicant,CLB-11,INTERESTED_IN,Essay Mention,Passive,,
A26-106345,Applicant,CLB-01,INTERESTED_IN,Portal Click,Sustained,,
A26-100004,Applicant,CLB-17,INTERESTED_IN,Portal Click,Passive,,
A26-100004,Applicant,CLB-13,INTERESTED_IN,Portal Click,Passive,,
A26-100004,Applicant,CLB-01,INTERESTED_IN,Portal Click,Passive,,
A26-100004,Applicant,CLB-38,INTERESTED_IN,Portal Click,Explicit,,
A26-100530,Applicant,CLB-31,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-106694,Applicant,CLB-41,INTERESTED_IN,Application Checkbox,Passive,,
A26-106694,Applicant,CLB-17,INTERESTED_IN,Info Session Topic,Passive,,
A26-104219,Applicant,CLB-38,INTERESTED_IN,Essay Mention,Passive,,
A26-100559,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Passive,,
A26-100559,Applicant,CLB-36,INTERESTED_IN,Essay Mention,Passive,,
A26-100559,Applicant,CLB-10,INTERESTED_IN,Info Session Topic,Explicit,,
A26-106653,Applicant,CLB-17,INTERESTED_IN,Portal Click,Passive,,
A26-106653,Applicant,CLB-21,INTERESTED_IN,Info Session Topic,Passive,,
A26-106653,Applicant,CLB-37,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-106653,Applicant,CLB-07,INTERESTED_IN,Essay Mention,Passive,,
A26-107362,Applicant,CLB-10,INTERESTED_IN,Essay Mention,Sustained,,
A26-107362,Applicant,CLB-39,INTERESTED_IN,Portal Click,Passive,,
A26-102828,Applicant,CLB-31,INTERESTED_IN,Portal Click,Passive,,
A26-102828,Applicant,CLB-17,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-107698,Applicant,CLB-26,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-107698,Applicant,CLB-05,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-103353,Applicant,CLB-24,INTERESTED_IN,Essay Mention,Explicit,,
A26-107970,Applicant,CLB-15,INTERESTED_IN,Portal Click,Explicit,,
A26-107970,Applicant,CLB-23,INTERESTED_IN,Essay Mention,Sustained,,
A26-107970,Applicant,CLB-22,INTERESTED_IN,Essay Mention,Explicit,,
A26-107970,Applicant,CLB-29,INTERESTED_IN,Info Session Topic,Passive,,
A26-104424,Applicant,CLB-10,INTERESTED_IN,Application Checkbox,Sustained,,
A26-104424,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Passive,,
A26-104424,Applicant,CLB-14,INTERESTED_IN,Essay Mention,Explicit,,
A26-100067,Applicant,CLB-22,INTERESTED_IN,Info Session Topic,Passive,,
A26-100067,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Explicit,,
A26-100067,Applicant,CLB-17,INTERESTED_IN,Portal Click,Explicit,,
A26-103115,Applicant,CLB-41,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-103115,Applicant,CLB-26,INTERESTED_IN,Info Session Topic,Passive,,
A26-103115,Applicant,CLB-24,INTERESTED_IN,Essay Mention,Explicit,,
A26-102110,Applicant,CLB-19,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-102110,Applicant,CLB-17,INTERESTED_IN,Counsellor Note,Passive,,
A26-104118,Applicant,CLB-15,INTERESTED_IN,Counsellor Note,Sustained,,
A26-104118,Applicant,CLB-08,INTERESTED_IN,Portal Click,Passive,,
A26-104118,Applicant,CLB-25,INTERESTED_IN,Campus Visit Meeting,Sustained,,
A26-100896,Applicant,CLB-11,INTERESTED_IN,Portal Click,Passive,,
A26-100896,Applicant,CLB-14,INTERESTED_IN,Essay Mention,Passive,,
A26-100896,Applicant,CLB-12,INTERESTED_IN,Application Checkbox,Passive,,
A26-103478,Applicant,CLB-22,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-106440,Applicant,CLB-07,INTERESTED_IN,Essay Mention,Explicit,,
A26-106440,Applicant,CLB-11,INTERESTED_IN,Application Checkbox,Passive,,
A26-106440,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Passive,,
A26-105503,Applicant,CLB-39,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-105503,Applicant,CLB-01,INTERESTED_IN,Portal Click,Explicit,,
A26-105503,Applicant,CLB-32,INTERESTED_IN,Info Session Topic,Passive,,
A26-102759,Applicant,CLB-10,INTERESTED_IN,Counsellor Note,Explicit,,
A26-102759,Applicant,CLB-09,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-102759,Applicant,CLB-11,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-102759,Applicant,CLB-19,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-107222,Applicant,CLB-33,INTERESTED_IN,Portal Click,Sustained,,
A26-107222,Applicant,CLB-36,INTERESTED_IN,Counsellor Note,Passive,,
A26-107222,Applicant,CLB-04,INTERESTED_IN,Application Checkbox,Passive,,
A26-104188,Applicant,CLB-17,INTERESTED_IN,Application Checkbox,Explicit,,
A26-108010,Applicant,CLB-11,INTERESTED_IN,Counsellor Note,Sustained,,
A26-107009,Applicant,CLB-26,INTERESTED_IN,Essay Mention,Passive,,
A26-107009,Applicant,CLB-17,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-107009,Applicant,CLB-28,INTERESTED_IN,Info Session Topic,Passive,,
A26-105264,Applicant,CLB-39,INTERESTED_IN,Info Session Topic,Passive,,
A26-100712,Applicant,CLB-14,INTERESTED_IN,Portal Click,Passive,,
A26-100712,Applicant,CLB-41,INTERESTED_IN,Portal Click,Passive,,
A26-100712,Applicant,CLB-17,INTERESTED_IN,Essay Mention,Explicit,,
A26-100955,Applicant,CLB-22,INTERESTED_IN,Info Session Topic,Explicit,,
A26-104668,Applicant,CLB-39,INTERESTED_IN,Portal Click,Explicit,,
A26-104668,Applicant,CLB-14,INTERESTED_IN,Essay Mention,Explicit,,
A26-104668,Applicant,CLB-23,INTERESTED_IN,Campus Visit Meeting,Sustained,,
A26-104668,Applicant,CLB-28,INTERESTED_IN,Essay Mention,Explicit,,
A26-107458,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Sustained,,
A26-107458,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Sustained,,
A26-104337,Applicant,CLB-23,INTERESTED_IN,Portal Click,Explicit,,
A26-104337,Applicant,CLB-26,INTERESTED_IN,Portal Click,Explicit,,
A26-107169,Applicant,CLB-41,INTERESTED_IN,Essay Mention,Passive,,
A26-107169,Applicant,CLB-22,INTERESTED_IN,Portal Click,Explicit,,
A26-100323,Applicant,CLB-05,INTERESTED_IN,Portal Click,Passive,,
A26-100323,Applicant,CLB-21,INTERESTED_IN,Info Session Topic,Passive,,
A26-103753,Applicant,CLB-26,INTERESTED_IN,Counsellor Note,Passive,,
A26-103753,Applicant,CLB-04,INTERESTED_IN,Info Session Topic,Passive,,
A26-104769,Applicant,CLB-39,INTERESTED_IN,Portal Click,Explicit,,
A26-104769,Applicant,CLB-40,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-100944,Applicant,CLB-09,INTERESTED_IN,Portal Click,Passive,,
A26-100944,Applicant,CLB-37,INTERESTED_IN,Application Checkbox,Passive,,
A26-100944,Applicant,CLB-21,INTERESTED_IN,Application Checkbox,Passive,,
A26-105020,Applicant,CLB-19,INTERESTED_IN,Campus Visit Meeting,Sustained,,
A26-105020,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Passive,,
A26-102080,Applicant,CLB-12,INTERESTED_IN,Essay Mention,Passive,,
A26-102080,Applicant,CLB-40,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-102080,Applicant,CLB-25,INTERESTED_IN,Essay Mention,Passive,,
A26-105416,Applicant,CLB-03,INTERESTED_IN,Application Checkbox,Passive,,
A26-105416,Applicant,CLB-17,INTERESTED_IN,Info Session Topic,Passive,,
A26-105546,Applicant,CLB-14,INTERESTED_IN,Essay Mention,Passive,,
A26-107590,Applicant,CLB-26,INTERESTED_IN,Portal Click,Passive,,
A26-107590,Applicant,CLB-21,INTERESTED_IN,Application Checkbox,Passive,,
A26-107989,Applicant,CLB-04,INTERESTED_IN,Info Session Topic,Passive,,
A26-100859,Applicant,CLB-23,INTERESTED_IN,Essay Mention,Passive,,
A26-100859,Applicant,CLB-07,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-100859,Applicant,CLB-41,INTERESTED_IN,Portal Click,Passive,,
A26-100859,Applicant,CLB-08,INTERESTED_IN,Application Checkbox,Passive,,
A26-103454,Applicant,CLB-14,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-103454,Applicant,CLB-19,INTERESTED_IN,Info Session Topic,Sustained,,
A26-103715,Applicant,CLB-21,INTERESTED_IN,Application Checkbox,Passive,,
A26-103715,Applicant,CLB-17,INTERESTED_IN,Portal Click,Passive,,
A26-106562,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Sustained,,
A26-106562,Applicant,CLB-11,INTERESTED_IN,Application Checkbox,Passive,,
A26-102638,Applicant,CLB-26,INTERESTED_IN,Application Checkbox,Sustained,,
A26-102638,Applicant,CLB-44,INTERESTED_IN,Application Checkbox,Explicit,,
A26-100962,Applicant,CLB-11,INTERESTED_IN,Info Session Topic,Passive,,
A26-100962,Applicant,CLB-12,INTERESTED_IN,Essay Mention,Passive,,
A26-100962,Applicant,CLB-44,INTERESTED_IN,Info Session Topic,Passive,,
A26-100321,Applicant,CLB-03,INTERESTED_IN,Essay Mention,Passive,,
A26-100321,Applicant,CLB-11,INTERESTED_IN,Application Checkbox,Passive,,
A26-100321,Applicant,CLB-10,INTERESTED_IN,Info Session Topic,Sustained,,
A26-102842,Applicant,CLB-02,INTERESTED_IN,Portal Click,Passive,,
A26-102842,Applicant,CLB-11,INTERESTED_IN,Application Checkbox,Passive,,
A26-105614,Applicant,CLB-23,INTERESTED_IN,Essay Mention,Explicit,,
A26-105614,Applicant,CLB-09,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-105614,Applicant,CLB-10,INTERESTED_IN,Application Checkbox,Explicit,,
A26-105029,Applicant,CLB-10,INTERESTED_IN,Application Checkbox,Explicit,,
A26-105029,Applicant,CLB-08,INTERESTED_IN,Application Checkbox,Explicit,,
A26-103388,Applicant,CLB-25,INTERESTED_IN,Portal Click,Sustained,,
A26-102575,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Explicit,,
A26-102575,Applicant,CLB-31,INTERESTED_IN,Info Session Topic,Explicit,,
A26-102896,Applicant,CLB-09,INTERESTED_IN,Portal Click,Passive,,
A26-102896,Applicant,CLB-10,INTERESTED_IN,Portal Click,Explicit,,
A26-102896,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Passive,,
A26-102896,Applicant,CLB-06,INTERESTED_IN,Portal Click,Explicit,,
A26-105582,Applicant,CLB-22,INTERESTED_IN,Portal Click,Explicit,,
A26-105582,Applicant,CLB-24,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-101817,Applicant,CLB-26,INTERESTED_IN,Counsellor Note,Passive,,
A26-105974,Applicant,CLB-15,INTERESTED_IN,Application Checkbox,Explicit,,
A26-105974,Applicant,CLB-11,INTERESTED_IN,Info Session Topic,Sustained,,
A26-105974,Applicant,CLB-03,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-102244,Applicant,CLB-14,INTERESTED_IN,Portal Click,Passive,,
A26-104303,Applicant,CLB-33,INTERESTED_IN,Essay Mention,Passive,,
A26-104303,Applicant,CLB-25,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-106833,Applicant,CLB-37,INTERESTED_IN,Application Checkbox,Explicit,,
A26-106833,Applicant,CLB-09,INTERESTED_IN,Essay Mention,Passive,,
A26-106833,Applicant,CLB-21,INTERESTED_IN,Application Checkbox,Explicit,,
A26-106833,Applicant,CLB-08,INTERESTED_IN,Application Checkbox,Explicit,,
A26-107021,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Passive,,
A26-106950,Applicant,CLB-05,INTERESTED_IN,Counsellor Note,Passive,,
A26-104439,Applicant,CLB-25,INTERESTED_IN,Portal Click,Passive,,
A26-107568,Applicant,CLB-29,INTERESTED_IN,Portal Click,Explicit,,
A26-104728,Applicant,CLB-19,INTERESTED_IN,Portal Click,Sustained,,
A26-104728,Applicant,CLB-40,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-104728,Applicant,CLB-44,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-103165,Applicant,CLB-01,INTERESTED_IN,Portal Click,Explicit,,
A26-103165,Applicant,CLB-39,INTERESTED_IN,Portal Click,Explicit,,
A26-104966,Applicant,CLB-17,INTERESTED_IN,Application Checkbox,Explicit,,
A26-104966,Applicant,CLB-05,INTERESTED_IN,Portal Click,Passive,,
A26-102656,Applicant,CLB-07,INTERESTED_IN,Essay Mention,Passive,,
A26-102656,Applicant,CLB-24,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-103249,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Passive,,
A26-103249,Applicant,CLB-05,INTERESTED_IN,Portal Click,Explicit,,
A26-103436,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Passive,,
A26-103436,Applicant,CLB-36,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-103436,Applicant,CLB-03,INTERESTED_IN,Application Checkbox,Explicit,,
A26-100113,Applicant,CLB-39,INTERESTED_IN,Portal Click,Passive,,
A26-100113,Applicant,CLB-01,INTERESTED_IN,Portal Click,Passive,,
A26-100113,Applicant,CLB-19,INTERESTED_IN,Info Session Topic,Explicit,,
A26-105087,Applicant,CLB-23,INTERESTED_IN,Portal Click,Passive,,
A26-101253,Applicant,CLB-23,INTERESTED_IN,Portal Click,Explicit,,
A26-101253,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Sustained,,
A26-107366,Applicant,CLB-23,INTERESTED_IN,Portal Click,Passive,,
A26-106176,Applicant,CLB-36,INTERESTED_IN,Portal Click,Explicit,,
A26-103530,Applicant,CLB-08,INTERESTED_IN,Info Session Topic,Passive,,
A26-103530,Applicant,CLB-15,INTERESTED_IN,Essay Mention,Passive,,
A26-103124,Applicant,CLB-35,INTERESTED_IN,Info Session Topic,Explicit,,
A26-103124,Applicant,CLB-10,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-107014,Applicant,CLB-14,INTERESTED_IN,Portal Click,Sustained,,
A26-107014,Applicant,CLB-15,INTERESTED_IN,Portal Click,Sustained,,
A26-104707,Applicant,CLB-17,INTERESTED_IN,Essay Mention,Explicit,,
A26-104707,Applicant,CLB-05,INTERESTED_IN,Info Session Topic,Explicit,,
A26-105944,Applicant,CLB-39,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-102751,Applicant,CLB-02,INTERESTED_IN,Application Checkbox,Passive,,
A26-102751,Applicant,CLB-01,INTERESTED_IN,Portal Click,Sustained,,
A26-102751,Applicant,CLB-09,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-102751,Applicant,CLB-38,INTERESTED_IN,Portal Click,Passive,,
A26-104785,Applicant,CLB-02,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-102631,Applicant,CLB-39,INTERESTED_IN,Portal Click,Passive,,
A26-102631,Applicant,CLB-23,INTERESTED_IN,Campus Visit Meeting,Explicit,,
A26-102631,Applicant,CLB-01,INTERESTED_IN,Info Session Topic,Sustained,,
A26-102631,Applicant,CLB-09,INTERESTED_IN,Application Checkbox,Passive,,
A26-106234,Applicant,CLB-19,INTERESTED_IN,Essay Mention,Passive,,
A26-106234,Applicant,CLB-40,INTERESTED_IN,Portal Click,Passive,,
A26-106234,Applicant,CLB-23,INTERESTED_IN,Portal Click,Passive,,
A26-107261,Applicant,CLB-14,INTERESTED_IN,Application Checkbox,Explicit,,
A26-100093,Applicant,CLB-39,INTERESTED_IN,Portal Click,Passive,,
A26-100947,Applicant,CLB-01,INTERESTED_IN,Portal Click,Sustained,,
A26-100947,Applicant,CLB-39,INTERESTED_IN,Info Session Topic,Passive,,
A26-103631,Applicant,CLB-41,INTERESTED_IN,Application Checkbox,Explicit,,
A26-103631,Applicant,CLB-09,INTERESTED_IN,Portal Click,Passive,,
A26-107193,Applicant,CLB-32,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-107193,Applicant,CLB-29,INTERESTED_IN,Info Session Topic,Passive,,
A26-107193,Applicant,CLB-27,INTERESTED_IN,Essay Mention,Passive,,
A26-100686,Applicant,CLB-01,INTERESTED_IN,Info Session Topic,Explicit,,
A26-100686,Applicant,CLB-05,INTERESTED_IN,Portal Click,Explicit,,
A26-100686,Applicant,CLB-23,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-105910,Applicant,CLB-03,INTERESTED_IN,Info Session Topic,Explicit,,
A26-105910,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Passive,,
A26-105774,Applicant,CLB-40,INTERESTED_IN,Application Checkbox,Passive,,
A26-106808,Applicant,CLB-14,INTERESTED_IN,Info Session Topic,Explicit,,
A26-106808,Applicant,CLB-02,INTERESTED_IN,Application Checkbox,Sustained,,
A26-106808,Applicant,CLB-23,INTERESTED_IN,Application Checkbox,Explicit,,
A26-106272,Applicant,CLB-39,INTERESTED_IN,Portal Click,Sustained,,
A26-106272,Applicant,CLB-23,INTERESTED_IN,Info Session Topic,Explicit,,
A26-106415,Applicant,CLB-19,INTERESTED_IN,Application Checkbox,Passive,,
A26-101801,Applicant,CLB-08,INTERESTED_IN,Portal Click,Passive,,
A26-101801,Applicant,CLB-07,INTERESTED_IN,Portal Click,Explicit,,
A26-100175,Applicant,CLB-14,INTERESTED_IN,Portal Click,Sustained,,
A26-100175,Applicant,CLB-24,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-105658,Applicant,CLB-09,INTERESTED_IN,Campus Visit Meeting,Passive,,
A26-105658,Applicant,CLB-19,INTERESTED_IN,Portal Click,Passive,,
A26-108341,Applicant,CLB-03,INTERESTED_IN,Portal Click,Passive,,
A26-108341,Applicant,CLB-22,INTERESTED_IN,Essay Mention,Passive,,
A26-102707,Applicant,CLB-14,INTERESTED_IN,Portal Click,Passive,,
A26-102707,Applicant,CLB-41,INTERESTED_IN,Info Session Topic,Explicit,,
A26-102707,Applicant,CLB-10,INTERESTED_IN,Essay Mention,Sustained,,
A26-102707,Applicant,CLB-31,INTERESTED_IN,Info Session Topic,Sustained,,
A26-100758,Applicant,CLB-22,INTERESTED_IN,Essay Mention,Explicit,,
A26-100758,Applicant,CLB-14,INTERESTED_IN,Essay Mention,Explicit,,
A26-101421,Applicant,CLB-40,INTERESTED_IN,Info Session Topic,Passive,,
A26-101421,Applicant,CLB-14,INTERESTED_IN,Portal Click,Passive,,
A26-101421,Applicant,CLB-39,INTERESTED_IN,Essay Mention,Explicit,,
A26-102329,Applicant,CLB-24,INTERESTED_IN,Application Checkbox,Explicit,,
A26-103006,Applicant,CLB-05,INTERESTED_IN,Application Checkbox,Passive,,
A26-104917,Applicant,CLB-02,INTERESTED_IN,Essay Mention,Explicit,,
A26-104917,Applicant,CLB-14,INTERESTED_IN,Essay Mention,Passive,,
A26-104917,Applicant,CLB-04,INTERESTED_IN,Essay Mention,Explicit,,
A26-102494,Applicant,CLB-12,INTERESTED_IN,Info Session Topic,Passive,,
A26-102494,Applicant,CLB-14,INTERESTED_IN,Portal Click,Explicit,,
A26-106192,Applicant,CLB-15,INTERESTED_IN,Portal Click,Sustained,,
A26-102526,Applicant,CLB-08,INTERESTED_IN,Portal Click,Passive,,
A26-102526,Applicant,CLB-07,INTERESTED_IN,Application Checkbox,Sustained,,
A26-108130,Applicant,CLB-23,INTERESTED_IN,Essay Mention,Passive,,
A26-102262,Applicant,CLB-39,INTERESTED_IN,Essay Mention,Passive,,
